BANNER_ID,_CUSTOMER1_FISCHER_GROUPS_BY_USER.GROUP_EMAIL,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
B00854409,null,ALUM
B00486771,depts-mctr-staff,null
B00378940,depts-conf-staff,ALUM
B00087119,null,ALUM
B00484115,"depts-nsm-fac,depts-chph-fac,depts-nsm-fac,depts-chph-fac",null
A00462621,null,ALUM
B00279149,null,ALUM
B00293413,null,ALUM
A00474600,null,ALUM
A00435054,null,ALUM
A00462628,null,ALUM
B00293411,null,ALUM
A00066074,null,ALUM
B00279144,null,ALUM
B00304608,"depts-hmds-staff,depts-psaf-staff,bannerusers,depts-cf-staff,depts-conf-staff,depts-hmds-staff,depts-psaf-staff,bannerusers,depts-cf-staff,depts-conf-staff",null
B00829488,null,ALUM
B00196275,null,ALUM
A00448355,null,ALUM
B00280112,"depts-fa-staff,depts-arts-staff,depts-fa-staff,depts-arts-staff",ALUM
A00081686,null,ALUM
A00411099,null,ALUM
A00448348,null,ALUM
B00842440,null,ALUM
B00854414,null,ALUM
B00854415,null,ALUM
B00087123,null,ALUM
B00039401,null,ALUM
B00293426,null,ALUM
B00486768,null,ALUM
B00352329,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",ALUM
B00484109,"depts-mgmt-fac,depts-bus-fac,depts-mgmt-fac,depts-bus-fac",null
B00854419,null,ALUM
B00039405,null,ALUM
B00233770,null,ALUM
A00094972,null,ALUM
A00017099,null,ALUM
B00413818,null,ALUM
B00197596,null,ALUM
A00078004,null,ALUM
A00017092,null,ALUM
A00029083,null,ALUM
A00094979,null,ALUM
A00472046,null,ALUM
A00473377,null,ALUM
A00067342,null,ALUM
A00094964,null,ALUM
B00233785,null,ALUM
B00724324,null,ALUM
B00197584,"depts-eths-fac,depts-let-fac,depts-eths-fac,depts-let-fac",null
B00088466,null,ALUM
B00413826,null,ALUM
B00339358,null,ALUM
A00081669,null,ALUM
A00447089,null,ALUM
A00056682,null,ALUM
B00184283,null,ALUM
B00220443,null,ALUM
B00326045,null,ALUM
B00256413,null,ALUM
A00162737,null,ALUM
A00162736,null,ALUM
B00218131,null,ALUM
B00314040,null,ALUM
B00339342,null,ALUM
B00206177,null,ALUM
B00843717,null,ALUM
B00339345,null,ALUM
B00197576,null,ALUM
B00314044,null,ALUM
B00314045,null,ALUM
B00233754,null,ALUM
B00269703,null,ALUM
B00725681,null,ALUM
A00460093,null,ALUM
A00435091,"depts-csch-fac,depts-csch-staff,depts-educ-fac,depts-educ-staff,depts-csch-fac,depts-csch-staff,depts-educ-fac,depts-educ-staff",ALUM
B00257716,null,ALUM
B00087158,null,ALUM
B00087157,null,ALUM
B00257712,null,ALUM
B00257711,null,ALUM
B00314038,null,ALUM
B00218166,null,ALUM
B00725671,null,ALUM
B00099134,null,ALUM
B00843720,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00843723,null,ALUM
B00326020,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00843730,null,ALUM
B00339326,null,ALUM
B00257723,null,ALUM
A00068686,null,ALUM
B00197553,null,ALUM
B00198883,null,ALUM
A00461355,null,ALUM
B00304698,null,ALUM
A00081618,null,ALUM
B00326009,null,ALUM
B00206193,null,ALUM
A00461351,null,ALUM
B00206195,null,ALUM
A00031351,null,ALUM
A00032686,null,ALUM
B00256449,null,ALUM
B00159285,null,ALUM
A00057988,null,ALUM
B00231160,null,ALUM
B00087174,null,ALUM
B00255130,null,ALUM
B00316693,null,ALUM
B00087193,null,ALUM
B00231165,null,ALUM
B00087191,null,ALUM
B00339311,null,ALUM
B00231167,null,ALUM
B00232499,null,ALUM
A00461369,null,ALUM
B00268425,null,ALUM
A00461368,null,ALUM
A00044667,null,ALUM
A00461366,null,ALUM
B00198875,null,ALUM
A00460032,null,ALUM
B00218173,null,ALUM
A00081620,null,ALUM
A00056647,null,ALUM
A00056649,null,ALUM
B00725609,null,ALUM
B00726933,null,ALUM
B00257785,null,ALUM
B00257783,null,ALUM
B00233794,null,ALUM
B00314002,null,ALUM
B00232466,null,ALUM
B00314000,null,ALUM
B00232467,null,ALUM
B00314001,null,ALUM
B00004738,null,ALUM
A00461379,null,ALUM
B00329979,null,ALUM
B00268416,null,ALUM
A00460046,null,ALUM
B00303351,"depts-eths-staff,depts-let-staff,depts-ll-staff,bannerusers,depts-eths-staff,depts-let-staff,depts-ll-staff,bannerusers",ALUM
B00160283,null,ALUM
B00186872,null,ALUM
A00232318,null,ALUM
B00256427,null,ALUM
A00473354,null,ALUM
A00472040,null,ALUM
B00726962,null,ALUM
B00726963,null,ALUM
B00314011,null,ALUM
B00198850,null,ALUM
B00315343,null,ALUM
B00304695,null,ALUM
A00029072,null,ALUM
B00484187,null,ALUM
A00472039,null,ALUM
B00314006,null,ALUM
B00314007,null,ALUM
B00314004,depts-csch-staff,ALUM
B00184223,null,ALUM
B00257764,null,ALUM
B00725624,null,ALUM
B00255102,null,ALUM
B00314008,null,ALUM
B00257761,null,ALUM
A00018340,null,ALUM
A00021995,null,ALUM
A00045961,null,ALUM
A00082901,null,ALUM
B00413778,null,ALUM
B00436419,null,ALUM
B00197638,null,ALUM
B00159361,null,ALUM
A00017006,null,ALUM
B00363080,null,ALUM
B00208727,null,ALUM
B00173670,null,ALUM
A00069942,null,ALUM
A00352202,null,ALUM
B00413789,null,ALUM
B00158014,"depts-mctr-staff,bannerusers,depts-mctr-staff,bannerusers",ALUM
B00197628,null,ALUM
B00233708,null,ALUM
B00436403,null,ALUM
B00186980,null,ALUM
B00158022,null,ALUM
B00424437,null,ALUM
A00018327,null,ALUM
A00032656,null,ALUM
B00160332,null,ALUM
A00070939,null,ALUM
B00185659,null,ALUM
B00423103,null,ALUM
B00388353,"depts-nsm-fac,depts-bio-fac,depts-nsm-fac,depts-bio-fac",null
B00147392,null,ALUM
B00172317,null,ALUM
B00173641,depts-aper-fac,null
B00413799,null,ALUM
A00068619,null,ALUM
B00161693,null,ALUM
B00375082,null,ALUM
A00006345,null,ALUM
A00032665,null,ALUM
B00437771,null,ALUM
A00032669,null,ALUM
B00185622,null,ALUM
A00029025,null,ALUM
A00018316,null,ALUM
A00366811,null,ALUM
A00100551,null,ALUM
B00400433,null,ALUM
B00185626,null,ALUM
B00146074,null,ALUM
A00069923,null,ALUM
B00713606,null,ALUM
A00007656,null,ALUM
A00008986,null,ALUM
B00172323,null,ALUM
B00399022,null,ALUM
A00390504,null,ALUM
A00032673,null,ALUM
A00402908,null,ALUM
B00161689,null,ALUM
B00401751,"depts-oia-staff,bannerusers,depts-oia-staff,bannerusers",null
B00425788,null,ALUM
B00149990,"depts-nsm-fac,depts-chph-fac,depts-nsm-fac,depts-chph-fac",null
B00338077,null,ALUM
B00159313,null,ALUM
B00206105,null,ALUM
A00426903,depts-nd-staff,null
B00233740,null,ALUM
B00338068,null,ALUM
B00208787,null,ALUM
B00232417,null,ALUM
B00339391,null,ALUM
A00426918,null,ALUM
B00257709,null,ALUM
B00146007,null,ALUM
B00146005,depts-uga-staff,ALUM
B00339384,null,ALUM
B00208792,null,ALUM
B00617893,null,ALUM
A00018363,null,ALUM
B00338057,null,ALUM
B00218117,null,ALUM
B00208798,null,ALUM
B00617898,null,ALUM
B00413759,null,ALUM
B00314081,null,ALUM
A00005055,null,ALUM
A00100599,null,ALUM
B00186912,null,ALUM
B00147349,null,ALUM
B00400479,null,ALUM
B00400477,"depts-fren-fac,depts-let-fac,depts-fren-fac,depts-let-fac",null
B00889166,null,ALUM
B00400473,"depts-soan-fac,depts-sosc-fac,depts-soan-fac,depts-sosc-fac",null
B00206145,null,ALUM
B00233721,null,ALUM
A00390545,null,ALUM
B00339372,null,ALUM
B00174948,null,ALUM
B00174947,null,ALUM
B00218116,null,ALUM
B00400466,null,ALUM
B00162974,null,ALUM
A00402945,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",ALUM
B00279094,null,ALUM
B00474774,null,ALUM
A00426952,null,ALUM
B00617875,null,ALUM
B00459139,null,ALUM
B00364329,null,ALUM
A00352277,null,ALUM
B00486750,depts-psaf-staff,null
A00400319,null,ALUM
B00435178,null,ALUM
B00390614,null,ALUM
A00426942,null,ALUM
A00401643,null,ALUM
B00148615,null,ALUM
B00486740,null,ALUM
B00461465,null,ALUM
B00891463,null,ALUM
B00486741,null,ALUM
B00486748,null,ALUM
B00877139,null,ALUM
B00436490,null,ALUM
B00892799,null,ALUM
A00425629,null,ALUM
B00877177,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",null
A00413619,null,ALUM
B00161618,null,ALUM
A00451934,null,ALUM
A00376231,null,ALUM
B00435199,null,ALUM
B00388307,null,ALUM
A00389534,null,ALUM
B00892769,null,ALUM
B00038085,null,ALUM
B00617845,null,ALUM
B00038082,null,ALUM
B00352363,null,ALUM
B00353698,null,ALUM
A00101813,null,ALUM
B00460111,null,ALUM
A00271879,null,ALUM
B00279057,null,ALUM
B00279059,null,ALUM
B00365694,null,ALUM
B00880760,null,ALUM
B00039384,null,ALUM
A00401695,null,ALUM
B00026068,null,ALUM
B00281375,null,ALUM
B00866462,depts-aper-staff,ALUM
B00841160,depts-educ-fac,ALUM
B00026072,null,ALUM
B00351046,null,ALUM
A00008983,null,ALUM
B00351047,null,ALUM
B00293358,null,ALUM
B00293354,null,ALUM
B00461414,null,ALUM
B00423137,null,ALUM
B00450772,"depts-nsm-fac,depts-chph-fac,depts-nsm-fac,depts-chph-fac",null
B00423155,null,ALUM
B00877101,null,ALUM
B00065841,null,ALUM
B00841169,null,ALUM
A00413688,null,ALUM
A00437638,null,ALUM
B00026085,null,ALUM
A00295880,null,ALUM
A00413693,null,ALUM
A00389507,null,ALUM
B00388319,null,ALUM
B00002092,null,ALUM
A00426998,null,ALUM
B00149913,null,ALUM
A00424338,null,ALUM
A00196163,null,ALUM
B00389641,null,ALUM
B00448429,null,ALUM
B00065850,null,ALUM
A00353548,null,ALUM
B00364389,null,ALUM
B00065854,null,ALUM
A00437624,null,ALUM
A00353546,null,ALUM
B00424490,null,ALUM
A00007626,null,ALUM
A00101849,null,ALUM
A00449606,null,ALUM
B00841189,null,ALUM
A00007632,null,ALUM
B00293371,null,ALUM
B00436483,null,ALUM
B00208702,null,ALUM
A00377506,null,ALUM
B00879783,null,ALUM
B00390643,null,ALUM
A00352227,null,ALUM
B00879785,null,ALUM
B00027389,null,ALUM
A00352220,null,ALUM
A00437616,null,ALUM
A00008946,null,ALUM
A00451904,null,ALUM
B00436474,null,ALUM
B00841194,null,ALUM
B00351076,null,ALUM
B00026066,null,ALUM
B00351079,null,ALUM
A00438952,null,ALUM
B00435144,null,ALUM
A00437622,null,ALUM
B00039369,null,ALUM
B00389668,null,ALUM
B00148602,null,ALUM
B00148604,null,ALUM
A00451871,null,ALUM
B00231079,null,ALUM
A00451874,null,ALUM
B00280004,null,ALUM
B00842566,null,ALUM
B00341727,null,ALUM
B00842571,null,ALUM
B00304783,null,ALUM
A00376093,null,ALUM
A00437577,null,ALUM
B00014277,null,ALUM
B00077616,null,ALUM
B00341735,null,ALUM
B00280015,null,ALUM
B00842577,null,ALUM
B00304787,null,ALUM
B00880858,null,ALUM
B00303459,null,ALUM
A00376081,null,ALUM
A00474516,null,ALUM
A00412289,null,ALUM
B00014268,null,ALUM
B00855889,null,ALUM
B00315434,null,ALUM
B00091914,null,ALUM
B00878541,null,ALUM
B00878543,null,ALUM
B00365713,null,ALUM
A00437546,null,ALUM
B00365712,null,ALUM
B00484281,depts-psaf-staff,null
B00880827,null,ALUM
B00280022,null,ALUM
A00257738,null,ALUM
A00449526,null,ALUM
B00842595,null,ALUM
B00854568,null,ALUM
B00078964,null,ALUM
B00257678,null,ALUM
B00255011,null,ALUM
B00256342,null,ALUM
B00328719,null,ALUM
A00450572,null,ALUM
B00014296,null,ALUM
B00303436,null,ALUM
B00302102,null,ALUM
B00302109,null,ALUM
B00027592,null,ALUM
A00463881,null,ALUM
B00484264,null,ALUM
A00449518,null,ALUM
B00328720,depts-cf-staff,null
B00270645,null,ALUM
B00303441,null,ALUM
A00376063,null,ALUM
A00424237,null,ALUM
B00353733,null,ALUM
B00014287,null,ALUM
A00425569,null,ALUM
B00279055,null,ALUM
B00279051,null,ALUM
A00450500,null,ALUM
B00026225,null,ALUM
B00304737,null,ALUM
A00376046,null,ALUM
A00079256,null,ALUM
A00424290,null,ALUM
B00880804,null,ALUM
A00079264,null,ALUM
B00267070,null,ALUM
B00842530,null,ALUM
A00389357,null,ALUM
B00855834,null,ALUM
B00295932,depts-lee-staff,ALUM
A00067269,null,ALUM
B00724249,null,ALUM
B00014238,null,ALUM
B00279049,null,ALUM
B00295947,"depts-fa-staff,depts-iart-staff,bannerusers,depts-ats-staff,depts-fa-staff,depts-iart-staff,bannerusers,depts-ats-staff",ALUM
B00725575,null,ALUM
B00089634,null,ALUM
B00843868,null,ALUM
B00341777,null,ALUM
B00365726,null,ALUM
B00841202,null,ALUM
B00028895,null,ALUM
A00450517,null,ALUM
A00475807,null,ALUM
A00475806,null,ALUM
A00376044,null,ALUM
B00026240,null,ALUM
B00485575,null,ALUM
B00091955,null,ALUM
B00295946,null,ALUM
A00436277,null,ALUM
B00340450,null,ALUM
B00279032,null,ALUM
A00449570,null,ALUM
B00014264,null,ALUM
A00450520,null,ALUM
B00295958,null,ALUM
A00450522,null,ALUM
A00451852,null,ALUM
B00842546,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00341789,null,ALUM
B00304712,null,ALUM
A00082882,null,ALUM
A00352060,null,ALUM
B00184175,null,ALUM
B00077679,null,ALUM
B00828281,null,ALUM
A00436263,null,ALUM
B00026219,null,ALUM
A00451860,null,ALUM
A00451862,null,ALUM
A00451861,null,ALUM
B00026216,null,ALUM
A00079244,null,ALUM
A00055296,null,ALUM
A00079252,null,ALUM
B00184184,null,ALUM
A00196225,null,ALUM
A00462511,null,ALUM
B00268370,null,ALUM
B00015579,null,ALUM
B00459290,bannerusers,null
A00389326,null,ALUM
A00070882,null,ALUM
B00437909,null,ALUM
B00088356,null,ALUM
B00843819,null,ALUM
B00208691,null,ALUM
A00055243,null,ALUM
A00055244,null,ALUM
B00015528,null,ALUM
B00257616,null,ALUM
B00257615,null,ALUM
B00090679,null,ALUM
B00258941,null,ALUM
A00018296,null,ALUM
B00088344,null,ALUM
B00232336,null,ALUM
A00031292,null,ALUM
B00207370,null,ALUM
A00461293,null,ALUM
A00198826,null,ALUM
B00184160,null,ALUM
B00339469,null,ALUM
A00474599,null,ALUM
A00162855,null,ALUM
B00726897,null,ALUM
B00088376,null,ALUM
A00174872,null,ALUM
B00232302,null,ALUM
B00726894,null,ALUM
B00234964,null,ALUM
B00218042,null,ALUM
B00327485,null,ALUM
A00055269,null,ALUM
B00339459,null,ALUM
B00014210,null,ALUM
A00043291,null,ALUM
B00338120,null,ALUM
B00087050,null,ALUM
A00079209,null,ALUM
B00724226,null,ALUM
B00198773,null,ALUM
B00411309,null,ALUM
B00232316,null,ALUM
A00391676,null,ALUM
B00160195,null,ALUM
B00258939,null,ALUM
B00401914,null,ALUM
B00401913,null,ALUM
B00258934,null,ALUM
A00068568,null,ALUM
B00425944,null,ALUM
B00302191,null,ALUM
B00087061,null,ALUM
B00233693,null,ALUM
A00044553,null,ALUM
B00147173,null,ALUM
B00271967,null,ALUM
B00714848,null,ALUM
B00828224,null,ALUM
B00173465,null,ALUM
B00174798,null,ALUM
A00033896,null,ALUM
A00474548,null,ALUM
A00475879,null,ALUM
B00314138,depts-educ-fac,ALUM
A00094813,null,ALUM
B00726828,null,ALUM
A00032567,null,ALUM
B00314136,null,ALUM
B00256325,null,ALUM
B00147167,"bannerusers,depts-aper-fac,depts-csac-staff,bannerusers,depts-aper-fac,depts-csac-staff",ALUM
B00186775,null,ALUM
A00094819,null,ALUM
B00258983,null,ALUM
B00088383,null,ALUM
B00206088,null,ALUM
A00020591,null,ALUM
B00338103,null,ALUM
B00028819,null,ALUM
A00162894,null,ALUM
B00401976,null,ALUM
B00185455,null,ALUM
B00401974,null,ALUM
B00831852,null,ALUM
A00474551,null,ALUM
B00257663,null,ALUM
B00413917,"depts-soan-fac,depts-sosc-fac,depts-soan-fac,depts-sosc-fac",null
B00413914,null,ALUM
A00032590,null,ALUM
A00461253,null,ALUM
B00218085,null,ALUM
B00186750,null,ALUM
B00186751,null,ALUM
A00056553,null,ALUM
A00032588,null,ALUM
B00270612,null,ALUM
B00016833,null,ALUM
B00173453,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
A00070831,null,ALUM
B00314135,null,ALUM
A00070830,null,ALUM
B00303477,null,ALUM
B00197408,null,ALUM
A00032593,null,ALUM
B00257649,null,ALUM
A00056546,null,ALUM
B00425901,null,ALUM
B00258977,null,ALUM
A00068523,null,ALUM
B00401953,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00725503,null,ALUM
B00424553,null,ALUM
A00019556,null,ALUM
A00069812,null,ALUM
B00413895,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
A00006241,null,ALUM
B00162883,null,ALUM
B00461508,null,ALUM
A00008889,null,ALUM
B00150896,null,ALUM
B00150894,null,ALUM
B00411250,null,ALUM
A00032531,null,ALUM
B00425887,null,ALUM
B00390796,null,ALUM
B00208634,depts-lib-staff,ALUM
B00390799,null,ALUM
B00208633,null,ALUM
A00006216,null,ALUM
A00021899,null,ALUM
B00411257,depts-tac-staff,ALUM
B00436563,null,ALUM
B00399132,null,ALUM
B00161572,null,ALUM
B00435234,null,ALUM
A00006224,null,ALUM
A00292025,null,ALUM
B00726801,null,ALUM
A00100672,null,ALUM
B00222939,null,ALUM
B00726802,null,ALUM
B00448539,null,ALUM
B00726804,null,ALUM
A00019520,null,ALUM
B00207312,null,ALUM
A00316499,null,ALUM
B00159245,null,ALUM
A00174924,null,ALUM
B00411268,null,ALUM
B00437885,null,ALUM
B00411270,null,ALUM
B00411272,null,ALUM
A00056502,null,ALUM
B00185513,null,ALUM
B00207304,null,ALUM
A00019518,null,ALUM
B00147277,null,ALUM
B00400542,null,ALUM
A00018263,null,ALUM
A00414806,null,ALUM
B00162849,null,ALUM
A00018269,null,ALUM
B00413853,null,ALUM
A00006283,null,ALUM
A00006280,null,ALUM
A00018254,null,ALUM
A00414817,null,ALUM
A00018257,null,ALUM
B00173513,null,ALUM
B00233624,null,ALUM
B00150852,null,ALUM
B00150858,null,ALUM
B00210991,null,ALUM
A00019574,null,ALUM
B00148562,null,ALUM
B00437842,null,ALUM
A00020526,null,ALUM
B00890270,null,ALUM
B00326196,null,ALUM
B00326199,null,ALUM
A00019569,null,ALUM
B00326192,null,ALUM
B00148554,null,ALUM
B00326193,null,ALUM
B00339494,null,ALUM
B00339497,null,ALUM
B00208684,null,ALUM
B00339498,null,ALUM
A00045810,null,ALUM
A00020536,null,ALUM
A00006248,null,ALUM
A00045816,null,ALUM
A00390427,null,ALUM
B00220302,null,ALUM
B00680978,null,ALUM
B00425867,null,ALUM
B00425863,null,ALUM
B00363115,null,ALUM
B00459264,null,ALUM
B00486875,null,ALUM
B00486876,bannerusers,null
A00295950,null,ALUM
A00438820,"depts-eths-fac,depts-let-fac,bannerusers,depts-eths-fac,depts-let-fac,bannerusers",null
A00414850,null,ALUM
A00295953,null,ALUM
A00426828,null,ALUM
A00365481,null,ALUM
A00438808,null,ALUM
B00877262,null,ALUM
B00878598,null,ALUM
B00304829,null,ALUM
B00304824,null,ALUM
A00438806,null,ALUM
B00435285,null,ALUM
B00486861,null,ALUM
B00293281,null,ALUM
B00352465,null,ALUM
A00295964,null,ALUM
B00460257,null,ALUM
B00038198,null,ALUM
B00038197,null,ALUM
B00364466,null,ALUM
A00021816,null,ALUM
B00375112,null,ALUM
A00451815,null,ALUM
B00038192,null,ALUM
B00293292,null,ALUM
B00148517,null,ALUM
B00351149,null,ALUM
A00426800,null,ALUM
B00293299,null,ALUM
A00402878,null,ALUM
B00447289,null,ALUM
A00413503,null,ALUM
B00461565,null,ALUM
B00462890,null,ALUM
B00461560,null,ALUM
B00390728,null,ALUM
B00390729,null,ALUM
B00878561,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",ALUM
B00038176,null,ALUM
B00363156,null,ALUM
B00364488,null,ALUM
B00436578,null,ALUM
B00282586,null,ALUM
B00462860,null,ALUM
B00435252,null,ALUM
B00352495,depts-pres-staff,null
B00351164,null,ALUM
B00865254,null,ALUM
B00351169,depts-educ-fac,null
B00026197,null,ALUM
B00423256,null,ALUM
B00878551,null,ALUM
B00038184,null,ALUM
A00092182,null,ALUM
B00878554,null,ALUM
A00425555,null,ALUM
B00363149,null,ALUM
A00412236,null,ALUM
B00866569,null,ALUM
B00411289,null,ALUM
B00462871,null,ALUM
B00462872,null,ALUM
B00462874,null,ALUM
B00866575,null,ALUM
B00866574,null,ALUM
B00411293,null,ALUM
A00413574,null,ALUM
B00388434,null,ALUM
A00292015,null,ALUM
B00878583,null,ALUM
B00390751,null,ALUM
B00878585,null,ALUM
B00878586,null,ALUM
B00447257,null,ALUM
B00878587,null,ALUM
B00039484,null,ALUM
A00437507,null,ALUM
B00878581,null,ALUM
B00351189,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",null
B00026177,null,ALUM
B00459203,null,ALUM
A00400259,null,ALUM
B00039477,null,ALUM
A00295973,null,ALUM
B00486811,null,ALUM
B00423278,null,ALUM
B00435270,null,ALUM
B00461513,null,ALUM
A00366730,null,ALUM
B00793185,null,ALUM
B00486809,depts-educ-fac,null
B00878578,null,ALUM
A00008822,null,ALUM
B00459209,null,ALUM
B00026183,null,ALUM
B00351196,null,ALUM
B00026188,null,ALUM
B00038158,null,ALUM
B00878569,null,ALUM
B00462859,null,ALUM
B00447237,"depts-mgmt-fac,depts-bus-fac,depts-mgmt-fac,depts-bus-fac",null
B00462855,null,ALUM
B00100580,null,ALUM
A00366741,null,ALUM
B00278040,null,ALUM
B00316401,null,ALUM
A00461559,null,ALUM
B00038376,null,ALUM
B00065991,null,ALUM
B00842688,null,ALUM
B00329713,null,ALUM
B00040697,null,ALUM
B00304414,null,ALUM
A00079185,null,ALUM
B00839047,null,ALUM
A00474864,null,ALUM
A00197684,null,ALUM
B00090957,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",null
A00197681,null,ALUM
B00725499,null,ALUM
B00038380,null,ALUM
B00013063,null,ALUM
B00278031,null,ALUM
A00460233,null,ALUM
B00040685,"depts-let-fac,depts-phil-fac,depts-let-fac,depts-phil-fac",null
B00486593,null,ALUM
B00001078,null,ALUM
B00486586,null,ALUM
B00305763,null,ALUM
B00485258,depts-bus-staff,null
B00052660,null,ALUM
B00841374,null,ALUM
A00473547,null,ALUM
B00014387,null,ALUM
A00092131,null,ALUM
A00423263,null,ALUM
B00278020,null,ALUM
A00448566,null,ALUM
B00088657,null,ALUM
B00088658,null,ALUM
A00460240,null,ALUM
B00486580,null,ALUM
B00486575,null,ALUM
B00839067,"depts-hr-staff,bannerusers,depts-hr-staff,bannerusers",null
B00039678,depts-csch-staff,null
B00878658,null,ALUM
B00278017,null,ALUM
B00013083,null,ALUM
B00040667,null,ALUM
A00092126,null,ALUM
A00449885,null,ALUM
B00867997,null,ALUM
B00040663,null,ALUM
A00079166,null,ALUM
A00461581,null,ALUM
A00079175,null,ALUM
A00459271,null,ALUM
A00461591,null,ALUM
B00486565,null,ALUM
B00877318,null,ALUM
A00435241,null,ALUM
B00278006,null,ALUM
A00435240,null,ALUM
B00474574,null,ALUM
B00474571,null,ALUM
B00278088,null,ALUM
B00039661,null,ALUM
B00878600,null,ALUM
B00867942,null,ALUM
B00001043,null,ALUM
B00486560,null,ALUM
A00450868,null,ALUM
B00843975,depts-csch-staff,ALUM
B00001045,null,ALUM
B00001046,null,ALUM
A00081452,null,ALUM
B00486550,null,ALUM
B00026353,null,ALUM
B00039654,null,ALUM
B00278078,null,ALUM
B00038326,null,ALUM
A00462849,null,ALUM
B00278073,null,ALUM
B00726788,null,ALUM
B00026357,null,ALUM
B00341413,null,ALUM
A00055160,null,ALUM
B00486541,null,ALUM
B00843991,null,ALUM
A00082793,null,ALUM
B00486542,null,ALUM
A00375070,null,ALUM
B00086019,null,ALUM
B00087349,null,ALUM
B00839011,null,ALUM
A00473502,null,ALUM
B00053952,null,ALUM
B00086013,null,ALUM
A00459215,null,ALUM
B00266090,null,ALUM
B00486548,null,ALUM
B00038337,null,ALUM
B00088693,null,ALUM
B00725485,null,ALUM
A00079113,null,ALUM
B00040630,null,ALUM
A00055195,null,ALUM
B00843998,null,ALUM
B00486530,null,ALUM
B00266085,null,ALUM
B00039639,null,ALUM
A00435291,null,ALUM
A00474848,null,ALUM
B00486539,null,ALUM
B00486536,null,ALUM
B00039637,null,ALUM
B00053946,null,ALUM
B00040622,"depts-let-fac,depts-phil-fac,depts-let-fac,depts-phil-fac",null
B00340106,null,ALUM
B00028996,null,ALUM
B00366718,null,ALUM
B00266067,null,ALUM
A00447265,null,ALUM
B00040620,"depts-soan-fac,depts-sosc-fac,depts-soan-fac,depts-sosc-fac",null
B00025005,"bannerusers,depts-educ-staff,bannerusers,depts-educ-staff",ALUM
B00366719,null,ALUM
B00473219,null,ALUM
B00462575,null,ALUM
B00025010,null,ALUM
B00040626,null,ALUM
B00462570,null,ALUM
B00292336,null,ALUM
B00487859,null,ALUM
B00487858,null,ALUM
B00278046,null,ALUM
B00038313,null,ALUM
B00487856,null,ALUM
A00459236,null,ALUM
A00082770,null,ALUM
A00459233,null,ALUM
B00878607,null,ALUM
B00339121,null,ALUM
B00726751,null,ALUM
A00044478,null,ALUM
B00269966,null,ALUM
B00829635,null,ALUM
B00282942,null,ALUM
